year,country,variable,value,notes
2026,Developing countries,scenario 3,10427887830.27594,30% decrease in concessional finance
2026,Djibouti,scenario 3,188932078.9442736,30% decrease in concessional finance
2026,Dominica,scenario 3,24692234.848797515,30% decrease in concessional finance
2026,Dominican Republic,scenario 3,-591742220.1521635,30% decrease in concessional finance
2026,Ecuador,scenario 3,-757570020.5609145,30% decrease in concessional finance
2026,Egypt,scenario 3,-1752866145.8500445,30% decrease in concessional finance
2026,El Salvador,scenario 3,375914040.3224819,30% decrease in concessional finance
2026,Eritrea,scenario 3,84730414.47656897,30% decrease in concessional finance
2026,Eswatini,scenario 3,19599056.766047597,30% decrease in concessional finance
2026,Ethiopia,scenario 3,4843872264.779482,30% decrease in concessional finance
2026,Fiji,scenario 3,93956585.5152919,30% decrease in concessional finance
2026,Gabon,scenario 3,17502978.87787199,30% decrease in concessional finance
2026,Gambia,scenario 3,291124754.7780627,30% decrease in concessional finance
2026,Georgia,scenario 3,-346553157.1767678,30% decrease in concessional finance
2026,Ghana,scenario 3,-2505157872.5552406,30% decrease in concessional finance
2026,Grenada,scenario 3,18770699.66576989,30% decrease in concessional finance
2026,Guatemala,scenario 3,191436913.5557692,30% decrease in concessional finance
2026,Guinea,scenario 3,92274120.98763251,30% decrease in concessional finance
2026,Guinea-Bissau,scenario 3,119197893.4975573,30% decrease in concessional finance
2026,Guyana,scenario 3,73586122.46999454,30% decrease in concessional finance
2026,Haiti,scenario 3,636428490.1566076,30% decrease in concessional finance
2026,Honduras,scenario 3,-228091121.33999944,30% decrease in concessional finance
2026,India,scenario 3,-5627116905.269661,30% decrease in concessional finance
2026,Indonesia,scenario 3,4400865784.297325,30% decrease in concessional finance
2026,Iran,scenario 3,200866436.7011999,30% decrease in concessional finance
2026,Iraq,scenario 3,-22132123.06357861,30% decrease in concessional finance
2026,Jamaica,scenario 3,-715243552.6546085,30% decrease in concessional finance
2026,Jordan,scenario 3,1302852138.84021,30% decrease in concessional finance
2026,Kazakhstan,scenario 3,-2338277850.5513124,30% decrease in concessional finance
2026,Kenya,scenario 3,551729438.9453969,30% decrease in concessional finance
2026,Kosovo,scenario 3,270271322.3005018,30% decrease in concessional finance
2026,Kyrgyz Republic,scenario 3,219779250.05494595,30% decrease in concessional finance
2026,Laos,scenario 3,-904800927.3943928,30% decrease in concessional finance
2026,Lebanon,scenario 3,-1983161214.9940965,30% decrease in concessional finance
2026,Lesotho,scenario 3,86475558.14356233,30% decrease in concessional finance
2026,Liberia,scenario 3,444516012.4965504,30% decrease in concessional finance
2026,Low income,scenario 3,27579932498.462223,30% decrease in concessional finance
2026,Lower middle income,scenario 3,1535702861.6556702,30% decrease in concessional finance
2026,Madagascar,scenario 3,1033003740.3619643,30% decrease in concessional finance
2026,Malawi,scenario 3,1339086929.485739,30% decrease in concessional finance
2026,Maldives,scenario 3,-383227303.2072036,30% decrease in concessional finance
2026,Mali,scenario 3,893945353.0632948,30% decrease in concessional finance
2026,Mauritania,scenario 3,43753197.067821085,30% decrease in concessional finance
2026,Mauritius,scenario 3,1105905952.2413287,30% decrease in concessional finance
2026,Mexico,scenario 3,-12931314717.02481,30% decrease in concessional finance
2026,Moldova,scenario 3,1129506270.5967395,30% decrease in concessional finance
2026,Mongolia,scenario 3,-564305071.2520983,30% decrease in concessional finance
2026,Montenegro,scenario 3,-80569973.96628639,30% decrease in concessional finance
2026,Morocco,scenario 3,1358040615.2622204,30% decrease in concessional finance
2026,Mozambique,scenario 3,2185590618.32632,30% decrease in concessional finance
2026,Myanmar,scenario 3,290758529.625631,30% decrease in concessional finance
2026,Nepal,scenario 3,720216681.2251246,30% decrease in concessional finance
2026,Nicaragua,scenario 3,-57850783.2890476,30% decrease in concessional finance
2026,Niger,scenario 3,647200302.5524232,30% decrease in concessional finance
2026,Nigeria,scenario 3,3033214964.978237,30% decrease in concessional finance
2026,North Macedonia,scenario 3,510399623.1108579,30% decrease in concessional finance
2026,Pakistan,scenario 3,-3857065281.619211,30% decrease in concessional finance
2026,Papua New Guinea,scenario 3,436082094.0942036,30% decrease in concessional finance
2026,Paraguay,scenario 3,-216863122.52381992,30% decrease in concessional finance
2026,Peru,scenario 3,-2106660446.4440312,30% decrease in concessional finance
2026,Philippines,scenario 3,5073031826.242352,30% decrease in concessional finance
2026,Rwanda,scenario 3,1283080919.864179,30% decrease in concessional finance
2026,Samoa,scenario 3,94942348.8571664,30% decrease in concessional finance
2026,Sao Tome and Principe,scenario 3,75174405.90907767,30% decrease in concessional finance
2026,Senegal,scenario 3,-241761971.6510377,30% decrease in concessional finance
2026,Serbia,scenario 3,2374028253.8894954,30% decrease in concessional finance
2026,Sierra Leone,scenario 3,379672587.0280135,30% decrease in concessional finance
2026,Solomon Islands,scenario 3,248435161.70694748,30% decrease in concessional finance
2026,Somalia,scenario 3,1647582037.6195345,30% decrease in concessional finance
2026,South Africa,scenario 3,-5069293490.259725,30% decrease in concessional finance
2026,Sri Lanka,scenario 3,-1160413117.7228994,30% decrease in concessional finance
2026,St. Lucia,scenario 3,73370603.33136873,30% decrease in concessional finance
2026,St. Vincent and the Grenadines,scenario 3,40846222.43272193,30% decrease in concessional finance
2026,Sudan,scenario 3,506501936.3748828,30% decrease in concessional finance
2026,Suriname,scenario 3,-11302620.82622236,30% decrease in concessional finance
2026,Tajikistan,scenario 3,135046106.8985654,30% decrease in concessional finance
2026,Tanzania,scenario 3,3172287414.1862254,30% decrease in concessional finance
2026,Thailand,scenario 3,-1774076003.1973934,30% decrease in concessional finance
2026,Timor-Leste,scenario 3,231296474.0202357,30% decrease in concessional finance
2026,Togo,scenario 3,337902278.0839498,30% decrease in concessional finance
2026,Tonga,scenario 3,109189303.14877588,30% decrease in concessional finance
2026,Tunisia,scenario 3,199584431.11179304,30% decrease in concessional finance
2026,Turkmenistan,scenario 3,-335227603.91734856,30% decrease in concessional finance
2026,Türkiye,scenario 3,27568450.04361725,30% decrease in concessional finance
2026,Uganda,scenario 3,1860008686.307559,30% decrease in concessional finance
2026,Upper middle income,scenario 3,-18737310887.31186,30% decrease in concessional finance
2026,Uzbekistan,scenario 3,1934802911.194504,30% decrease in concessional finance
2026,Vanuatu,scenario 3,147767729.342929,30% decrease in concessional finance
2026,Vietnam,scenario 3,-2123207116.719849,30% decrease in concessional finance
2026,Yemen,scenario 3,1687907085.340025,30% decrease in concessional finance
2026,Zambia,scenario 3,-574717882.8855336,30% decrease in concessional finance
2026,Zimbabwe,scenario 3,707318476.1134754,30% decrease in concessional finance
2027,Afghanistan,scenario 3,1753309417.6145933,30% decrease in concessional finance
2027,Africa,scenario 3,22331054069.53633,30% decrease in concessional finance
2027,Albania,scenario 3,154817978.39422035,30% decrease in concessional finance
2027,Algeria,scenario 3,110019921.076684,30% decrease in concessional finance
2027,Angola,scenario 3,-4889581717.924599,30% decrease in concessional finance
2027,Argentina,scenario 3,793764320.7044439,30% decrease in concessional finance
2027,Armenia,scenario 3,-51629422.44415355,30% decrease in concessional finance
2027,Azerbaijan,scenario 3,-914313186.6567065,30% decrease in concessional finance
2027,Bangladesh,scenario 3,3394739856.340374,30% decrease in concessional finance
2027,Belarus,scenario 3,-2197046846.6330423,30% decrease in concessional finance
2027,Belize,scenario 3,-14464841.915662557,30% decrease in concessional finance
2027,Benin,scenario 3,1020912711.3995184,30% decrease in concessional finance
2027,Bhutan,scenario 3,-155973369.73091573,30% decrease in concessional finance
2027,Bolivia,scenario 3,5400138.641043901,30% decrease in concessional finance
2027,Bosnia and Herzegovina,scenario 3,260093640.9117459,30% decrease in concessional finance
2027,Botswana,scenario 3,-195964102.32219857,30% decrease in concessional finance
2027,Brazil,scenario 3,4006155107.9483433,30% decrease in concessional finance
2027,Burkina Faso,scenario 3,1019109033.0925947,30% decrease in concessional finance
2027,Burundi,scenario 3,423775887.6867233,30% decrease in concessional finance
2027,Cabo Verde,scenario 3,-1349967.2416024804,30% decrease in concessional finance
2027,Cambodia,scenario 3,1221460899.3057983,30% decrease in concessional finance
2027,Cameroon,scenario 3,9078679.060156344,30% decrease in concessional finance
2027,Central African Republic,scenario 3,533314629.75043434,30% decrease in concessional finance
2027,Chad,scenario 3,641057658.5146204,30% decrease in concessional finance
2027,Colombia,scenario 3,276055744.6296444,30% decrease in concessional finance
2027,Comoros,scenario 3,102100762.64410444,30% decrease in concessional finance
2027,Congo Republic,scenario 3,-264789564.8641141,30% decrease in concessional finance
2027,Costa Rica,scenario 3,1959250618.0080528,30% decrease in concessional finance
2027,Cote d'Ivoire,scenario 3,960702824.7898196,30% decrease in concessional finance
2027,DR Congo,scenario 3,2427254300.473262,30% decrease in concessional finance
2027,Developing countries,scenario 3,24843282263.35547,30% decrease in concessional finance
2027,Djibouti,scenario 3,194187133.3610091,30% decrease in concessional finance
2027,Dominica,scenario 3,34171610.04682867,30% decrease in concessional finance
2027,Dominican Republic,scenario 3,-239241667.96529105,30% decrease in concessional finance
2027,Ecuador,scenario 3,-800371783.8379507,30% decrease in concessional finance
2027,Egypt,scenario 3,2642769771.8013706,30% decrease in concessional finance
2027,El Salvador,scenario 3,-272554363.05938554,30% decrease in concessional finance
2027,Eritrea,scenario 3,80671335.99727827,30% decrease in concessional finance
2027,Eswatini,scenario 3,-5065075.410437152,30% decrease in concessional finance
2027,Ethiopia,scenario 3,4333969400.706612,30% decrease in concessional finance
2027,Fiji,scenario 3,94133131.9927117,30% decrease in concessional finance
2027,Gabon,scenario 3,70141795.72058475,30% decrease in concessional finance
2027,Gambia,scenario 3,264223899.16313908,30% decrease in concessional finance
2027,Georgia,scenario 3,100944770.47903667,30% decrease in concessional finance
2027,Ghana,scenario 3,-1210393150.1602304,30% decrease in concessional finance
2027,Grenada,scenario 3,21916763.756956033,30% decrease in concessional finance
2027,Guatemala,scenario 3,406944095.8767559,30% decrease in concessional finance
2027,Guinea,scenario 3,75175431.99641836,30% decrease in concessional finance
2027,Guinea-Bissau,scenario 3,113879143.15796274,30% decrease in concessional finance
2027,Guyana,scenario 3,67386504.47088757,30% decrease in concessional finance
2027,Haiti,scenario 3,528251949.6889379,30% decrease in concessional finance
2027,Honduras,scenario 3,-1042642937.4444232,30% decrease in concessional finance
2027,India,scenario 3,-4625669413.448696,30% decrease in concessional finance
2027,Indonesia,scenario 3,3662356776.7946625,30% decrease in concessional finance
2027,Iran,scenario 3,210171389.40767887,30% decrease in concessional finance
2027,Iraq,scenario 3,257834148.3227234,30% decrease in concessional finance
2027,Jamaica,scenario 3,-689476376.2275589,30% decrease in concessional finance
2027,Jordan,scenario 3,2295120231.573642,30% decrease in concessional finance
2027,Kazakhstan,scenario 3,-1190885086.5044036,30% decrease in concessional finance
2027,Kenya,scenario 3,514907310.40432835,30% decrease in concessional finance
2027,Kosovo,scenario 3,221036265.0270975,30% decrease in concessional finance
2027,Kyrgyz Republic,scenario 3,151231988.3594954,30% decrease in concessional finance
2027,Laos,scenario 3,-570410226.7712569,30% decrease in concessional finance
2027,Lebanon,scenario 3,-2610052518.1548786,30% decrease in concessional finance
2027,Lesotho,scenario 3,59600853.95037474,30% decrease in concessional finance
2027,Liberia,scenario 3,385270708.1295617,30% decrease in concessional finance
2027,Low income,scenario 3,23812914446.587296,30% decrease in concessional finance
2027,Lower middle income,scenario 3,12390160357.228302,30% decrease in concessional finance
2027,Madagascar,scenario 3,960572440.470148,30% decrease in concessional finance
2027,Malawi,scenario 3,1156939099.546242,30% decrease in concessional finance
2027,Maldives,scenario 3,251248975.8903991,30% decrease in concessional finance
2027,Mali,scenario 3,772967901.8247334,30% decrease in concessional finance
2027,Mauritania,scenario 3,18333007.76483208,30% decrease in concessional finance
2027,Mauritius,scenario 3,1332086643.284751,30% decrease in concessional finance
2027,Mexico,scenario 3,-15410720683.520096,30% decrease in concessional finance
2027,Moldova,scenario 3,1074907952.7558627,30% decrease in concessional finance
2027,Mongolia,scenario 3,437196735.28364086,30% decrease in concessional finance
2027,Montenegro,scenario 3,-865769641.4295516,30% decrease in concessional finance
2027,Morocco,scenario 3,1288435761.2031574,30% decrease in concessional finance
2027,Mozambique,scenario 3,1925439087.7706256,30% decrease in concessional finance
2027,Myanmar,scenario 3,423335668.40045893,30% decrease in concessional finance
2027,Nepal,scenario 3,610683916.8611144,30% decrease in concessional finance
2027,Nicaragua,scenario 3,-85864244.58409154,30% decrease in concessional finance
2027,Niger,scenario 3,505666849.9687817,30% decrease in concessional finance
2027,Nigeria,scenario 3,383601822.45584106,30% decrease in concessional finance
2027,North Macedonia,scenario 3,202422959.39885664,30% decrease in concessional finance
2027,Pakistan,scenario 3,2285742503.6461143,30% decrease in concessional finance
2027,Papua New Guinea,scenario 3,415131185.1397606,30% decrease in concessional finance
2027,Paraguay,scenario 3,-284634227.5062785,30% decrease in concessional finance
2027,Peru,scenario 3,-1592736395.64718,30% decrease in concessional finance
2027,Philippines,scenario 3,3652242627.157303,30% decrease in concessional finance
2027,Rwanda,scenario 3,1141312285.9661016,30% decrease in concessional finance
2027,Samoa,scenario 3,92714586.23219717,30% decrease in concessional finance
2027,Sao Tome and Principe,scenario 3,73011127.38704301,30% decrease in concessional finance
2027,Senegal,scenario 3,996272919.8170024,30% decrease in concessional finance
2027,Serbia,scenario 3,536011555.53567886,30% decrease in concessional finance
2027,Sierra Leone,scenario 3,345022891.97128665,30% decrease in concessional finance
2027,Solomon Islands,scenario 3,243154925.60161313,30% decrease in concessional finance
2027,Somalia,scenario 3,1281571110.812363,30% decrease in concessional finance
2027,South Africa,scenario 3,-5235584264.966718,30% decrease in concessional finance
2027,Sri Lanka,scenario 3,-231961371.41715908,30% decrease in concessional finance
2027,St. Lucia,scenario 3,71402170.8069289,30% decrease in concessional finance
2027,St. Vincent and the Grenadines,scenario 3,40296167.79667364,30% decrease in concessional finance
2027,Sudan,scenario 3,401376451.6776365,30% decrease in concessional finance
2027,Suriname,scenario 3,-86312507.99677223,30% decrease in concessional finance
2027,Tajikistan,scenario 3,165189538.6611681,30% decrease in concessional finance
2027,Tanzania,scenario 3,3072184116.133688,30% decrease in concessional finance
2027,Thailand,scenario 3,-2025715667.0974193,30% decrease in concessional finance
2027,Timor-Leste,scenario 3,207224538.121809,30% decrease in concessional finance
2027,Togo,scenario 3,302511462.2240173,30% decrease in concessional finance
2027,Tonga,scenario 3,108021145.93753707,30% decrease in concessional finance
2027,Tunisia,scenario 3,675782952.5489564,30% decrease in concessional finance
2027,Turkmenistan,scenario 3,-269368239.40489465,30% decrease in concessional finance
2027,Türkiye,scenario 3,4236421725.315754,30% decrease in concessional finance
2027,Uganda,scenario 3,1652963843.4184384,30% decrease in concessional finance
2027,Upper middle income,scenario 3,-11406965194.031006,30% decrease in concessional finance
2027,Uzbekistan,scenario 3,2244942606.592179,30% decrease in concessional finance
2027,Vanuatu,scenario 3,145029505.76663437,30% decrease in concessional finance
2027,Vietnam,scenario 3,-1950346881.7305603,30% decrease in concessional finance
2027,Yemen,scenario 3,1390735606.6501384,30% decrease in concessional finance
2027,Zambia,scenario 3,-618615796.9384089,30% decrease in concessional finance
2027,Zimbabwe,scenario 3,484222740.2424252,30% decrease in concessional finance
2024,Afghanistan,2022-2023 average net flow,3524059260.0,
2024,Africa,2022-2023 average net flow,43819293511.85,
2024,Albania,2022-2023 average net flow,545746734.4499999,
2024,Algeria,2022-2023 average net flow,122538258.25,
2024,Angola,2022-2023 average net flow,-3540568594.3,
2024,Argentina,2022-2023 average net flow,-2234792554.9500003,
2024,Armenia,2022-2023 average net flow,53233268.05000007,
2024,Azerbaijan,2022-2023 average net flow,-1006240336.8500001,
2024,Bangladesh,2022-2023 average net flow,7903858841.75,
2024,Belarus,2022-2023 average net flow,-1922327980.6999998,
2024,Belize,2022-2023 average net flow,19919109.9,
2024,Benin,2022-2023 average net flow,1204003125.2,
2024,Bhutan,2022-2023 average net flow,138265758.2,
2024,Bolivia,2022-2023 average net flow,220825143.29999995,
2024,Bosnia and Herzegovina,2022-2023 average net flow,99446107.74999994,
2024,Botswana,2022-2023 average net flow,27776693.350000024,
2024,Brazil,2022-2023 average net flow,-8941686677.599997,
2024,Burkina Faso,2022-2023 average net flow,1521920907.8,
2024,Burundi,2022-2023 average net flow,596705639.1,
2024,Cabo Verde,2022-2023 average net flow,55964005.9,
2024,Cambodia,2022-2023 average net flow,1524217847.45,
2024,Cameroon,2022-2023 average net flow,415320053.3000001,
2024,Central African Republic,2022-2023 average net flow,680195173.0999999,
2024,Chad,2022-2023 average net flow,602676013.9000001,
2024,Colombia,2022-2023 average net flow,1619030303.8999987,
2024,Comoros,2022-2023 average net flow,143831584.55,
2024,Congo Republic,2022-2023 average net flow,-323526102.1999999,
2024,Costa Rica,2022-2023 average net flow,903198226.9999998,
2024,Cote d'Ivoire,2022-2023 average net flow,3261808577.2500005,
2024,DR Congo,2022-2023 average net flow,3567603136.1000004,
2024,Developing countries,2022-2023 average net flow,59536882052.600006,
2024,Djibouti,2022-2023 average net flow,286969742.95,
2024,Dominica,2022-2023 average net flow,37675333.3,
2024,Dominican Republic,2022-2023 average net flow,1014669623.6500006,
2024,Ecuador,2022-2023 average net flow,-58676319.849999905,
2024,Egypt,2022-2023 average net flow,760072225.0999994,
2024,El Salvador,2022-2023 average net flow,-446223740.85,
2024,Eritrea,2022-2023 average net flow,83117640.15,
2024,Eswatini,2022-2023 average net flow,176567988.8,
2024,Ethiopia,2022-2023 average net flow,5307421866.25,
2024,Fiji,2022-2023 average net flow,310994317.95000005,
2024,Gabon,2022-2023 average net flow,-184625446.00000003,
2024,Gambia,2022-2023 average net flow,329489571.25,
2024,Georgia,2022-2023 average net flow,569596193.6999999,
2024,Ghana,2022-2023 average net flow,1218605570.0,
2024,Grenada,2022-2023 average net flow,18071174.199999996,
2024,Guatemala,2022-2023 average net flow,583634147.5,
2024,Guinea,2022-2023 average net flow,564889554.55,
2024,Guinea-Bissau,2022-2023 average net flow,139046111.45,
2024,Guyana,2022-2023 average net flow,206109028.75,
2024,Haiti,2022-2023 average net flow,951232491.5,
2024,Honduras,2022-2023 average net flow,175783660.55,
2024,India,2022-2023 average net flow,4593493581.949999,
2024,Indonesia,2022-2023 average net flow,-9889699377.949999,
2024,Iran,2022-2023 average net flow,292113612.20000005,
2024,Iraq,2022-2023 average net flow,-1626742589.2999997,
2024,Jamaica,2022-2023 average net flow,-812905813.4,
2024,Jordan,2022-2023 average net flow,2553251482.6499996,
2024,Kazakhstan,2022-2023 average net flow,-2409380865.95,
2024,Kenya,2022-2023 average net flow,1456164065.05,
2024,Kosovo,2022-2023 average net flow,376564787.2,
2024,Kyrgyz Republic,2022-2023 average net flow,479909776.25,
2024,Laos,2022-2023 average net flow,292113075.9499999,
2024,Lebanon,2022-2023 average net flow,1684694016.4499998,
2024,Lesotho,2022-2023 average net flow,163203198.75,
2024,Liberia,2022-2023 average net flow,543541023.1,
2024,Low income,2022-2023 average net flow,36211874801.149994,
2024,Lower middle income,2022-2023 average net flow,50693107615.35,
2024,Madagascar,2022-2023 average net flow,1199373521.25,
2024,Malawi,2022-2023 average net flow,1560462591.6,
2024,Maldives,2022-2023 average net flow,145691758.55,
2024,Mali,2022-2023 average net flow,1305182911.6999998,
2024,Mauritania,2022-2023 average net flow,154949889.84999996,
2024,Mauritius,2022-2023 average net flow,440086396.25,
2024,Mexico,2022-2023 average net flow,69446757.39999962,
2024,Moldova,2022-2023 average net flow,1084164780.6,
2024,Mongolia,2022-2023 average net flow,-745669412.95,
2024,Montenegro,2022-2023 average net flow,-147725627.89999998,
2024,Morocco,2022-2023 average net flow,1295817754.0000002,
2024,Mozambique,2022-2023 average net flow,2680164027.4,
2024,Myanmar,2022-2023 average net flow,389862665.55,
2024,Nepal,2022-2023 average net flow,1114115460.75,
2024,Nicaragua,2022-2023 average net flow,342417973.7,
2024,Niger,2022-2023 average net flow,1528618578.25,
2024,Nigeria,2022-2023 average net flow,4664735812.650001,
2024,North Macedonia,2022-2023 average net flow,397279019.3000001,
2024,Pakistan,2022-2023 average net flow,-1257572853.6000004,
2024,Papua New Guinea,2022-2023 average net flow,1111523448.4499998,
2024,Paraguay,2022-2023 average net flow,823381004.2500001,
2024,Peru,2022-2023 average net flow,-745866200.1500001,
2024,Philippines,2022-2023 average net flow,4697182012.049999,
2024,Rwanda,2022-2023 average net flow,1502080548.35,
2024,Samoa,2022-2023 average net flow,97719363.8,
2024,Sao Tome and Principe,2022-2023 average net flow,93517903.0,
2024,Senegal,2022-2023 average net flow,1664628554.35,
2024,Serbia,2022-2023 average net flow,2059365568.2499998,
2024,Sierra Leone,2022-2023 average net flow,480931202.65,
2024,Solomon Islands,2022-2023 average net flow,254339526.75,
2024,Somalia,2022-2023 average net flow,2170761074.25,
2024,South Africa,2022-2023 average net flow,-5902196601.4,
2024,Sri Lanka,2022-2023 average net flow,1859549125.75,
2024,St. Lucia,2022-2023 average net flow,48553235.349999994,
2024,St. Vincent and the Grenadines,2022-2023 average net flow,60890633.7,
2024,Sudan,2022-2023 average net flow,1324193786.9,
2024,Suriname,2022-2023 average net flow,192228604.7,
2024,Tajikistan,2022-2023 average net flow,464997410.95000005,
2024,Tanzania,2022-2023 average net flow,3004709357.25,
2024,Thailand,2022-2023 average net flow,-2691195513.4,
2024,Timor-Leste,2022-2023 average net flow,243877834.3,
2024,Togo,2022-2023 average net flow,462480477.9499999,
2024,Tonga,2022-2023 average net flow,124219952.35,
2024,Tunisia,2022-2023 average net flow,331026713.3499999,
2024,Turkmenistan,2022-2023 average net flow,-638494492.95,
2024,Türkiye,2022-2023 average net flow,790724556.4499989,
2024,Uganda,2022-2023 average net flow,2335418452.15,
2024,Upper middle income,2022-2023 average net flow,-27574209392.649998,
2024,Uzbekistan,2022-2023 average net flow,3411200617.85,
2024,Vanuatu,2022-2023 average net flow,150422782.60000002,
2024,Vietnam,2022-2023 average net flow,-2098503386.3000002,
2024,Yemen,2022-2023 average net flow,2766431286.5,
2024,Zambia,2022-2023 average net flow,1236932550.05,
2024,Zimbabwe,2022-2023 average net flow,1104706427.35,
2025,Afghanistan,2022-2023 average net flow,3524059260.0,
2025,Africa,2022-2023 average net flow,43819293511.85,
2025,Albania,2022-2023 average net flow,545746734.4499999,
2025,Algeria,2022-2023 average net flow,122538258.25,
2025,Angola,2022-2023 average net flow,-3540568594.3,
2025,Argentina,2022-2023 average net flow,-2234792554.9500003,
2025,Armenia,2022-2023 average net flow,53233268.05000007,
2025,Azerbaijan,2022-2023 average net flow,-1006240336.8500001,
2025,Bangladesh,2022-2023 average net flow,7903858841.75,
2025,Belarus,2022-2023 average net flow,-1922327980.6999998,
2025,Belize,2022-2023 average net flow,19919109.9,
2025,Benin,2022-2023 average net flow,1204003125.2,
2025,Bhutan,2022-2023 average net flow,138265758.2,
2025,Bolivia,2022-2023 average net flow,220825143.29999995,
2025,Bosnia and Herzegovina,2022-2023 average net flow,99446107.74999994,
2025,Botswana,2022-2023 average net flow,27776693.350000024,
2025,Brazil,2022-2023 average net flow,-8941686677.599997,
2025,Burkina Faso,2022-2023 average net flow,1521920907.8,
2025,Burundi,2022-2023 average net flow,596705639.1,
2025,Cabo Verde,2022-2023 average net flow,55964005.9,
2025,Cambodia,2022-2023 average net flow,1524217847.45,
2025,Cameroon,2022-2023 average net flow,415320053.3000001,
2025,Central African Republic,2022-2023 average net flow,680195173.0999999,
2025,Chad,2022-2023 average net flow,602676013.9000001,
2025,Colombia,2022-2023 average net flow,1619030303.8999987,
2025,Comoros,2022-2023 average net flow,143831584.55,
2025,Congo Republic,2022-2023 average net flow,-323526102.1999999,
2025,Costa Rica,2022-2023 average net flow,903198226.9999998,
2025,Cote d'Ivoire,2022-2023 average net flow,3261808577.2500005,
2025,DR Congo,2022-2023 average net flow,3567603136.1000004,
2025,Developing countries,2022-2023 average net flow,59536882052.600006,
2025,Djibouti,2022-2023 average net flow,286969742.95,
2025,Dominica,2022-2023 average net flow,37675333.3,
2025,Dominican Republic,2022-2023 average net flow,1014669623.6500006,
2025,Ecuador,2022-2023 average net flow,-58676319.849999905,
2025,Egypt,2022-2023 average net flow,760072225.0999994,
2025,El Salvador,2022-2023 average net flow,-446223740.85,
2025,Eritrea,2022-2023 average net flow,83117640.15,
2025,Eswatini,2022-2023 average net flow,176567988.8,
2025,Ethiopia,2022-2023 average net flow,5307421866.25,
2025,Fiji,2022-2023 average net flow,310994317.95000005,
2025,Gabon,2022-2023 average net flow,-184625446.00000003,
2025,Gambia,2022-2023 average net flow,329489571.25,
2025,Georgia,2022-2023 average net flow,569596193.6999999,
2025,Ghana,2022-2023 average net flow,1218605570.0,
2025,Grenada,2022-2023 average net flow,18071174.199999996,
2025,Guatemala,2022-2023 average net flow,583634147.5,
2025,Guinea,2022-2023 average net flow,564889554.55,
2025,Guinea-Bissau,2022-2023 average net flow,139046111.45,
2025,Guyana,2022-2023 average net flow,206109028.75,
2025,Haiti,2022-2023 average net flow,951232491.5,
2025,Honduras,2022-2023 average net flow,175783660.55,
2025,India,2022-2023 average net flow,4593493581.949999,
2025,Indonesia,2022-2023 average net flow,-9889699377.949999,
2025,Iran,2022-2023 average net flow,292113612.20000005,
2025,Iraq,2022-2023 average net flow,-1626742589.2999997,
2025,Jamaica,2022-2023 average net flow,-812905813.4,
2025,Jordan,2022-2023 average net flow,2553251482.6499996,
2025,Kazakhstan,2022-2023 average net flow,-2409380865.95,
2025,Kenya,2022-2023 average net flow,1456164065.05,
2025,Kosovo,2022-2023 average net flow,376564787.2,
2025,Kyrgyz Republic,2022-2023 average net flow,479909776.25,
2025,Laos,2022-2023 average net flow,292113075.9499999,
2025,Lebanon,2022-2023 average net flow,1684694016.4499998,
2025,Lesotho,2022-2023 average net flow,163203198.75,
2025,Liberia,2022-2023 average net flow,543541023.1,
2025,Low income,2022-2023 average net flow,36211874801.149994,
2025,Lower middle income,2022-2023 average net flow,50693107615.35,
2025,Madagascar,2022-2023 average net flow,1199373521.25,
2025,Malawi,2022-2023 average net flow,1560462591.6,
2025,Maldives,2022-2023 average net flow,145691758.55,
2025,Mali,2022-2023 average net flow,1305182911.6999998,
2025,Mauritania,2022-2023 average net flow,154949889.84999996,
2025,Mauritius,2022-2023 average net flow,440086396.25,
2025,Mexico,2022-2023 average net flow,69446757.39999962,
2025,Moldova,2022-2023 average net flow,1084164780.6,
2025,Mongolia,2022-2023 average net flow,-745669412.95,
2025,Montenegro,2022-2023 average net flow,-147725627.89999998,
2025,Morocco,2022-2023 average net flow,1295817754.0000002,
2025,Mozambique,2022-2023 average net flow,2680164027.4,
2025,Myanmar,2022-2023 average net flow,389862665.55,
2025,Nepal,2022-2023 average net flow,1114115460.75,
2025,Nicaragua,2022-2023 average net flow,342417973.7,
2025,Niger,2022-2023 average net flow,1528618578.25,
2025,Nigeria,2022-2023 average net flow,4664735812.650001,
2025,North Macedonia,2022-2023 average net flow,397279019.3000001,
2025,Pakistan,2022-2023 average net flow,-1257572853.6000004,
2025,Papua New Guinea,2022-2023 average net flow,1111523448.4499998,
2025,Paraguay,2022-2023 average net flow,823381004.2500001,
2025,Peru,2022-2023 average net flow,-745866200.1500001,
2025,Philippines,2022-2023 average net flow,4697182012.049999,
2025,Rwanda,2022-2023 average net flow,1502080548.35,
2025,Samoa,2022-2023 average net flow,97719363.8,
2025,Sao Tome and Principe,2022-2023 average net flow,93517903.0,
2025,Senegal,2022-2023 average net flow,1664628554.35,
2025,Serbia,2022-2023 average net flow,2059365568.2499998,
2025,Sierra Leone,2022-2023 average net flow,480931202.65,
2025,Solomon Islands,2022-2023 average net flow,254339526.75,
2025,Somalia,2022-2023 average net flow,2170761074.25,
2025,South Africa,2022-2023 average net flow,-5902196601.4,
2025,Sri Lanka,2022-2023 average net flow,1859549125.75,
2025,St. Lucia,2022-2023 average net flow,48553235.349999994,
2025,St. Vincent and the Grenadines,2022-2023 average net flow,60890633.7,
